@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute myo1-5 numeric
@attribute myo1-6 numeric
@attribute myo1-7 numeric
@attribute myo1-8 numeric
@attribute myo1-9 numeric
@attribute myo1-10 numeric
@attribute myo1-11 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric

@data
2566,'2018/02/25 22:29:29:148',21,-0.285783,-0.2514,0.536593,0.490196,0.396078,0.184314,0.501961,0.380392,0.215686,0.05098,0.25098,1,?
2567,'2018/02/25 22:29:29:157',21,-0.285783,-0.2514,0.536593,0.501961,0.576471,0.439216,0.85098,0.619608,0.623529,0.419608,0.52549,1,?
2568,'2018/02/25 22:29:29:183',21,-0.301363,-0.253566,0.606304,0.529412,0.462745,0.117647,0.109804,0.505882,0.541176,0.34902,0.458824,1,?
2569,'2018/02/25 22:29:29:215',21,-0.309542,-0.25423,0.633076,0.160784,0.439216,0.615686,0.368627,0.662745,0.74902,0.788235,0.666667,1,?
2570,'2018/02/25 22:29:29:248',21,-0.3256,-0.255378,0.67544,0.694118,0.454902,0.05098,0.25098,0.478431,0.45098,0.996078,0.686275,1,?
2571,'2018/02/25 22:29:29:261',21,-0.33247,-0.254307,0.694755,0.294118,0.607843,0.635294,0,0.356863,0.560784,0.494118,0.521569,1,?
2572,'2018/02/25 22:29:29:286',21,-0.338433,-0.252605,0.714512,0.423529,0.223529,0.333333,0.345098,0.54902,0.482353,0.188235,0.517647,1,?
2573,'2018/02/25 22:29:29:314',21,-0.344804,-0.250762,0.730283,0.203922,0.635294,0.141176,0.431373,0.529412,0.517647,0.25098,0.439216,1,?
2574,'2018/02/25 22:29:29:350',21,-0.353983,-0.247516,0.748976,0.478431,0.572549,0.988235,0.996078,0.52549,0.478431,0.266667,0.572549,1,?
2575,'2018/02/25 22:29:29:383',21,-0.360127,-0.243121,0.762634,0.596078,0.541176,0.960784,0.960784,0.607843,0.388235,0.282353,0.286275,1,?
2576,'2018/02/25 22:29:29:391',21,-0.360127,-0.243121,0.762634,0.619608,0.588235,0.815686,0.027451,0.486275,0.486275,0.356863,0.466667,1,?
2577,'2018/02/25 22:29:29:417',21,-0.362813,-0.241077,0.765085,0.796079,0.682353,0.67451,-0.003922,0.423529,0.407843,0.305882,0.552941,1,?
2578,'2018/02/25 22:29:29:450',21,-0.36627,-0.238116,0.768002,0.407843,0.501961,0.047059,0.74902,0.513726,0.462745,0.423529,0.537255,1,?
2579,'2018/02/25 22:29:29:480',21,-0.366724,-0.236434,0.759436,0.419608,0.47451,0.219608,0.286275,0.4,0.494118,0.643137,0.423529,1,?
2580,'2018/02/25 22:29:29:514',21,-0.368103,-0.23678,0.751239,0.615686,0.419608,0.133333,0.14902,0.317647,0.494118,0.533333,0.654902,1,?
2581,'2018/02/25 22:29:29:547',21,-0.365444,-0.23946,0.729401,0.015686,0.392157,0.129412,0.87451,0.627451,0.505882,0.341176,0.32549,1,?
2582,'2018/02/25 22:29:29:553',21,-0.365444,-0.23946,0.729401,0.015686,0.392157,0.129412,0.87451,0.627451,0.505882,0.341176,0.32549,1,?
2583,'2018/02/25 22:29:29:579',21,-0.354677,-0.240937,0.673353,0.137255,0.388235,0.705882,0.737255,0.52549,0.509804,0.584314,0.427451,1,?
2584,'2018/02/25 22:29:29:615',21,-0.350169,-0.244429,0.622656,0.415686,0.435294,0.498039,0.247059,0.376471,0.478431,0.407843,0.360784,1,?
2585,'2018/02/25 22:29:29:648',21,-0.342535,-0.247687,0.526911,0.556863,0.513726,0.188235,0.517647,0.588235,0.537255,0.498039,0.454902,1,?
2586,'2018/02/25 22:29:29:654',21,-0.342535,-0.247687,0.526911,0.278431,0.537255,0.568627,0.933333,0.627451,0.513726,0.564706,0.521569,1,?
2587,'2018/02/25 22:29:29:680',21,-0.331749,-0.25157,0.421789,0.611765,0.596078,0.439216,0.752941,0.541176,0.47451,0.572549,0.737255,1,?
2588,'2018/02/25 22:29:29:716',21,-0.328233,-0.252095,0.385579,0.403922,0.486275,0.494118,0.643137,0.521569,0.541176,0.545098,0.811765,1,?
2589,'2018/02/25 22:29:29:749',21,-0.316188,-0.253286,0.234625,0.466667,0.552941,0.760784,0.768628,0.619608,0.498039,0.490196,0.407843,1,?
2590,'2018/02/25 22:29:29:757',21,-0.316188,-0.253286,0.234625,0.654902,0.486275,0.313726,0.572549,0.501961,0.592157,0.670588,0.611765,1,?
2591,'2018/02/25 22:29:29:782',21,-0.306488,-0.254342,0.142624,0.545098,0.454902,0.113725,0.34902,0.529412,0.572549,0.560784,0.447059,1,?
2592,'2018/02/25 22:29:29:815',21,-0.285485,-0.254188,-0.024569,0.47451,0.584314,0.996078,0.784314,0.576471,0.462745,0.462745,0.427451,1,?
2593,'2018/02/25 22:29:29:848',21,-0.261066,-0.252338,-0.185793,0.431373,0.490196,0.631373,0.368627,0.45098,0.423529,0.396078,0.517647,1,?
2594,'2018/02/25 22:29:29:878',21,-0.242055,-0.252791,-0.294641,0.32549,0.443137,0.090196,0.411765,0.494118,0.486275,0.380392,0.270588,1,?
2595,'2018/02/25 22:29:29:889',21,-0.242055,-0.252791,-0.294641,0.635294,0.490196,0.145098,0.098039,0.560784,0.458824,0.498039,0.458824,1,?
2596,'2018/02/25 22:29:29:914',21,-0.230916,-0.251877,-0.368102,0.541176,0.498039,0.670588,0.160784,0.368627,0.380392,0.392157,0.376471,1,?
2597,'2018/02/25 22:29:29:949',21,-0.209008,-0.244824,-0.505739,0.215686,0.509804,0.623529,0.647059,0.576471,0.478431,0.509804,0.435294,1,?
2598,'2018/02/25 22:29:29:980',21,-0.19257,-0.237544,-0.588248,0.713726,0.560784,0.462745,0.388235,0.470588,0.454902,0.443137,0.258824,1,?
2599,'2018/02/25 22:29:30:017',21,-0.180599,-0.23039,-0.662734,0.52549,0.709804,0.996078,0.760784,0.478431,0.439216,0.584314,0.47451,1,?
2600,'2018/02/25 22:29:30:025',21,-0.171815,-0.223403,-0.717747,0.52549,0.623529,0.72549,0.572549,0.482353,0.462745,0.541176,0.568627,1,?
2601,'2018/02/25 22:29:30:051',21,-0.166116,-0.221106,-0.745175,0.411765,0.403922,0.337255,0.74902,0.537255,0.635294,0.682353,0.27451,1,?
2602,'2018/02/25 22:29:30:078',21,-0.150452,-0.21164,-0.848083,0.580392,0.380392,0.047059,0.317647,0.486275,0.4,0.486275,0.509804,1,?
2603,'2018/02/25 22:29:30:115',21,-0.142151,-0.203318,-0.916876,0.364706,0.419608,0.556863,0.34902,0.494118,0.490196,0.890196,0.854902,1,?
2604,'2018/02/25 22:29:30:147',21,-0.13543,-0.196916,-0.992214,0.541176,0.427451,0.454902,0.8,0.603922,0.611765,0.12549,0.368627,1,?
2605,'2018/02/25 22:29:30:151',21,-0.13543,-0.196916,-0.992214,0.541176,0.427451,0.454902,0.8,0.603922,0.611765,0.12549,0.368627,1,?
2606,'2018/02/25 22:29:30:181',21,-0.124672,-0.183352,-1.097575,0.482353,0.529412,0.666667,0.560784,0.384314,0.219608,0.176471,0.262745,1,?
2607,'2018/02/25 22:29:30:214',21,-0.122586,-0.178071,-1.133596,0.419608,0.254902,0.14902,-0.003922,0.356863,0.294118,0.47451,0.596078,1,?
2608,'2018/02/25 22:29:30:245',21,-0.119339,-0.172322,-1.189894,0.572549,0.513726,0.282353,0.294118,0.568627,0.690196,0.690196,0.74902,1,?
2609,'2018/02/25 22:29:30:259',21,-0.119339,-0.172322,-1.189894,0.564706,0.435294,0.305882,0.403922,0.388235,0.372549,0.25098,0.321569,1,?
2610,'2018/02/25 22:29:30:283',21,-0.116265,-0.156499,-1.263985,0.545098,0.533333,0.498039,0.662745,0.764706,0.258824,0.494118,0.501961,1,?
2611,'2018/02/25 22:29:30:313',21,-0.115443,-0.151455,-1.275636,0.392157,0.611765,0.533333,0.74902,0.168627,0.564706,0.580392,0.172549,1,?
2612,'2018/02/25 22:29:30:348',21,-0.112169,-0.142573,-1.308546,0.517647,0.584314,0.996078,0.741176,0.498039,0.529412,0.611765,0.207843,1,?
2613,'2018/02/25 22:29:30:381',21,-0.112192,-0.130095,-1.341803,0.592157,0.262745,0.117647,0.478431,0.588235,0.545098,0.305882,0.705882,1,?
2614,'2018/02/25 22:29:30:390',21,-0.112192,-0.130095,-1.341803,0.592157,0.262745,0.117647,0.478431,0.588235,0.545098,0.305882,0.705882,1,?
2615,'2018/02/25 22:29:30:416',21,-0.112503,-0.131197,-1.345409,0.494118,0.498039,0.603922,0.898039,0.552941,0.627451,0.341176,0.890196,1,?
2616,'2018/02/25 22:29:30:445',21,-0.113616,-0.126338,-1.386417,0.164706,0.482353,0.631373,0.490196,0.439216,0.670588,0.564706,0.607843,1,?
2617,'2018/02/25 22:29:30:479',21,-0.116337,-0.129045,-1.39614,0.486275,0.541176,0.070588,0.568627,0.227451,0.392157,0.521569,0.564706,1,?
2618,'2018/02/25 22:29:30:515',21,-0.115994,-0.128317,-1.395017,0.403922,0.521569,0.290196,0.815686,0.721569,0.67451,0.592157,0.6,1,?
2619,'2018/02/25 22:29:30:517',21,-0.115994,-0.128317,-1.395017,0.403922,0.521569,0.290196,0.815686,0.721569,0.67451,0.592157,0.6,1,?
2620,'2018/02/25 22:29:30:548',21,-0.115775,-0.128072,-1.381592,0.333333,0.552941,0.6,0.94902,0.537255,0.596078,0.356863,0.505882,1,?
2621,'2018/02/25 22:29:30:577',21,-0.116166,-0.128895,-1.347531,0.74902,0.580392,0.741176,0.866667,0.607843,0.376471,0.556863,0.545098,1,?
2622,'2018/02/25 22:29:30:613',21,-0.115802,-0.123317,-1.324427,0.466667,0.458824,0.556863,0.121569,0.407843,0.423529,0.694118,0.580392,1,?
2623,'2018/02/25 22:29:30:620',21,-0.114753,-0.122069,-1.271416,0.227451,0.270588,-0.003922,-0.003922,0.494118,0.521569,0.360784,0.619608,1,?
2624,'2018/02/25 22:29:30:646',21,-0.113318,-0.127478,-1.209057,0.47451,0.686275,0.317647,0.168627,0.560784,0.6,0.392157,0.45098,1,?
2625,'2018/02/25 22:29:30:677',21,-0.112555,-0.131978,-1.173701,0.254902,0.52549,0.635294,0.713726,0.478431,0.545098,0.478431,0.560784,1,?
2626,'2018/02/25 22:29:30:712',21,-0.111653,-0.131049,-1.102006,0.290196,0.529412,0.737255,0.729412,0.501961,0.647059,0.741176,0.737255,1,?
2627,'2018/02/25 22:29:30:722',21,-0.112373,-0.140243,-1.021794,0.937255,0.572549,0.764706,0.815686,0.564706,0.396078,0.431373,0.352941,1,?
2628,'2018/02/25 22:29:30:749',21,-0.112587,-0.14822,-0.964084,0.521569,0.592157,0.67451,0.654902,0.482353,0.360784,0.462745,0.513726,1,?
2629,'2018/02/25 22:29:30:779',21,-0.115828,-0.151097,-0.930597,0.713726,0.513726,0.247059,0.419608,0.513726,0.717647,0.87451,0.745098,1,?
2630,'2018/02/25 22:29:30:813',21,-0.119254,-0.158462,-0.869655,0.470588,0.564706,0.717647,0.745098,0.454902,0.415686,0.243137,0.403922,1,?
2631,'2018/02/25 22:29:30:843',21,-0.124918,-0.172243,-0.775312,0.270588,0.576471,0.454902,0.658824,0.678431,0.584314,0.486275,0.368627,1,?
2632,'2018/02/25 22:29:30:880',21,-0.127293,-0.174494,-0.765444,0.741176,0.568627,0.156863,0.011765,0.494118,0.564706,0.8,0.494118,1,?
2633,'2018/02/25 22:29:30:910',21,-0.136048,-0.185526,-0.6757,0.388235,0.564706,0.537255,0.74902,0.588235,0.521569,0.705882,0.639216,1,?
2634,'2018/02/25 22:29:30:918',21,-0.136048,-0.185526,-0.6757,0.388235,0.564706,0.537255,0.74902,0.588235,0.521569,0.705882,0.639216,1,?
2635,'2018/02/25 22:29:30:944',21,-0.144069,-0.196156,-0.568313,0.588235,0.505882,0.776471,0.498039,0.25098,0.447059,0.356863,0.239216,1,?
2636,'2018/02/25 22:29:30:978',21,-0.148296,-0.200062,-0.531796,0.207843,0.521569,0.890196,0.145098,0.14902,0.329412,0.905882,0.541176,1,?
2637,'2018/02/25 22:29:31:012',21,-0.157475,-0.211089,-0.436965,0.784314,0.529412,0.552941,0.698039,0.552941,0.45098,0.458824,0.588235,1,?
2638,'2018/02/25 22:29:31:019',21,-0.162028,-0.215972,-0.368141,0.737255,0.376471,0.231373,0.819608,0.545098,0.321569,0.501961,0.384314,1,?
2639,'2018/02/25 22:29:31:045',21,-0.168515,-0.21974,-0.292831,0.478431,0.501961,0.109804,0.188235,0.376471,0.235294,0.556863,0.388235,1,?
2640,'2018/02/25 22:29:31:080',21,-0.182802,-0.223387,-0.174639,0.541176,0.494118,0.109804,0.607843,0.470588,0.329412,0.298039,0.666667,1,?
2641,'2018/02/25 22:29:31:113',21,-0.187861,-0.224099,-0.127363,0.619608,0.615686,0.678431,0.788235,0.439216,0.741176,0.486275,0.34902,1,?
2642,'2018/02/25 22:29:31:119',21,-0.187861,-0.224099,-0.127363,0.619608,0.615686,0.678431,0.788235,0.439216,0.741176,0.486275,0.34902,1,?
2643,'2018/02/25 22:29:31:146',21,-0.196607,-0.222927,-0.036683,0.396078,0.439216,0.639216,0.627451,0.611765,0.411765,0.32549,0.458824,1,?
2644,'2018/02/25 22:29:31:177',21,-0.200204,-0.222595,-0.001993,0.643137,0.576471,0.823529,0.780392,0.52549,0.521569,0.678431,0.34902,1,?
2645,'2018/02/25 22:29:31:208',21,-0.206573,-0.224766,0.067363,0.458824,0.494118,0.211765,0.290196,0.431373,0.552941,0.662745,0.533333,1,?
2646,'2018/02/25 22:29:31:242',21,-0.216861,-0.229768,0.135425,0.031373,0.486275,0.105882,0.207843,0.470588,0.403922,0.298039,0.615686,1,?
2647,'2018/02/25 22:29:31:255',21,-0.216861,-0.229768,0.135425,0.031373,0.486275,0.105882,0.207843,0.470588,0.403922,0.298039,0.615686,1,?
2648,'2018/02/25 22:29:31:279',21,-0.223542,-0.234678,0.158767,0.215686,0.584314,0.309804,0.541176,0.462745,0.545098,0.580392,0.596078,1,?
2649,'2018/02/25 22:29:31:313',21,-0.239376,-0.250522,0.192163,0.286275,0.478431,0.407843,0.305882,0.466667,0.603922,0.745098,0.717647,1,?
2650,'2018/02/25 22:29:31:342',21,-0.257559,-0.264185,0.242993,0.505882,0.388235,0.439216,0.184314,0.462745,0.533333,0.494118,0.596078,1,?
2651,'2018/02/25 22:29:31:379',21,-0.270698,-0.267285,0.281447,0.415686,0.662745,0.878431,0.615686,0.490196,0.478431,0.407843,0.415686,1,?
2652,'2018/02/25 22:29:31:408',21,-0.276035,-0.26712,0.295145,0.521569,0.505882,0.231373,0.564706,0.501961,0.431373,0.396078,0.286275,1,?
2653,'2018/02/25 22:29:31:415',21,-0.276035,-0.26712,0.295145,0.521569,0.505882,0.231373,0.564706,0.501961,0.431373,0.396078,0.286275,1,?
2654,'2018/02/25 22:29:31:441',21,-0.29066,-0.268552,0.318009,0.537255,0.419608,0.458824,0.584314,0.517647,0.533333,0.658824,0.584314,1,?
2655,'2018/02/25 22:29:31:478',21,-0.297608,-0.268968,0.325711,0.619608,0.541176,0.803922,0.192157,0.345098,0.25098,0.501961,0.698039,1,?
2656,'2018/02/25 22:29:31:509',21,-0.305903,-0.270093,0.336055,0.72549,0.47451,0.501961,0.6,0.541176,0.678431,0.835294,0.917647,1,?
2657,'2018/02/25 22:29:31:518',21,-0.305903,-0.270093,0.336055,0.72549,0.47451,0.501961,0.6,0.541176,0.678431,0.835294,0.917647,1,?
2658,'2018/02/25 22:29:31:543',21,-0.310507,-0.272884,0.316899,0.380392,0.490196,0.341176,0.470588,0.447059,0.462745,0.388235,0.533333,1,?
2659,'2018/02/25 22:29:31:574',21,-0.312192,-0.275254,0.295955,0.52549,0.45098,0.705882,0.262745,0.435294,0.627451,0.592157,0.498039,1,?
2660,'2018/02/25 22:29:31:609',21,-0.308632,-0.27607,0.19874,0.686275,0.592157,0.741176,0.552941,0.478431,0.454902,0.152941,0.396078,1,?
2661,'2018/02/25 22:29:31:620',21,-0.306835,-0.278992,0.156334,0.364706,0.584314,0.431373,0.329412,0.384314,0.172549,0.498039,0.615686,1,?
2662,'2018/02/25 22:29:31:647',21,-0.304258,-0.284066,0.1298,0.254902,0.392157,-0.003922,0.027451,0.431373,0.301961,0.168627,0.52549,1,?
2663,'2018/02/25 22:29:31:677',21,-0.302115,-0.287459,0.101687,0.443137,0.572549,0.847059,0.847059,0.592157,0.415686,0.631373,0.466667,1,?
2664,'2018/02/25 22:29:31:708',21,-0.29678,-0.288668,0.020498,0.662745,0.509804,0.717647,0.552941,0.560784,0.466667,0.423529,0.435294,1,?
2665,'2018/02/25 22:29:31:746',21,-0.294862,-0.29026,-0.00648,0.694118,0.443137,0.258824,0.25098,0.447059,0.560784,0.47451,0.639216,1,?
2666,'2018/02/25 22:29:31:754',21,-0.294066,-0.293089,-0.037128,0.403922,0.533333,0.415686,0.160784,0.505882,0.380392,0.227451,0.415686,1,?
2667,'2018/02/25 22:29:31:779',21,-0.292222,-0.292878,-0.074248,0.458824,0.490196,0.517647,0.886275,0.513726,0.6,0.623529,0.815686,1,?
2668,'2018/02/25 22:29:31:808',21,-0.28486,-0.289046,-0.14167,0.45098,0.454902,0.572549,0.25098,0.431373,0.619608,0.635294,0.47451,1,?
2669,'2018/02/25 22:29:31:845',21,-0.280311,-0.284654,-0.20285,0.313726,0.521569,0.643137,0.380392,0.368627,0.658824,0.964706,0.301961,1,?
2670,'2018/02/25 22:29:31:876',21,-0.277779,-0.283585,-0.25016,0.576471,0.584314,0.690196,0.745098,0.776471,0.54902,0.231373,0.454902,1,?
2671,'2018/02/25 22:29:31:883',21,-0.273922,-0.281744,-0.289151,0.572549,0.584314,0.098039,0.490196,0.243137,0.235294,0.52549,0.572549,1,?
2672,'2018/02/25 22:29:31:910',21,-0.26963,-0.281458,-0.313444,0.454902,0.443137,-0.003922,0.588235,0.580392,0.592157,0.843137,0.74902,1,?
2673,'2018/02/25 22:29:31:944',21,-0.261723,-0.280372,-0.381646,0.431373,0.423529,0.266667,0.058824,0.176471,0.341176,0.305882,0.435294,1,?
2674,'2018/02/25 22:29:31:978',21,-0.256942,-0.279068,-0.411979,0.482353,0.458824,0.117647,0.278431,0.690196,0.568627,0.388235,0.509804,1,?
2675,'2018/02/25 22:29:32:006',21,-0.247262,-0.276404,-0.450756,0.521569,0.615686,0.780392,0.662745,0.462745,0.54902,0.643137,0.541176,1,?
2676,'2018/02/25 22:29:32:014',21,-0.247262,-0.276404,-0.450756,0.521569,0.615686,0.780392,0.662745,0.462745,0.54902,0.643137,0.541176,1,?
2677,'2018/02/25 22:29:32:087',21,-0.241064,-0.272904,-0.476846,0.462745,0.505882,0.623529,0.74902,0.52549,0.505882,0.572549,0.521569,1,?
2678,'2018/02/25 22:29:32:087',21,-0.229654,-0.264527,-0.514846,0.556863,0.627451,0.968628,0.231373,0.333333,0.529412,0.2,0.403922,1,?
2679,'2018/02/25 22:29:32:109',21,-0.224946,-0.26065,-0.545823,0.588235,0.52549,0.603922,0.513726,0.572549,0.482353,0.552941,0.639216,1,?
2680,'2018/02/25 22:29:32:119',21,-0.219045,-0.256967,-0.557915,0.556863,0.541176,0.713726,0.894118,0.615686,0.6,0.835294,0.388235,1,?
2681,'2018/02/25 22:29:32:146',21,-0.219045,-0.256967,-0.557915,0.45098,0.713726,0.717647,0.682353,0.458824,0.396078,0.309804,0.564706,1,?
2682,'2018/02/25 22:29:32:171',21,-0.210764,-0.253744,-0.547204,0.403922,0.270588,0.066667,0.192157,0.423529,0.529412,0.541176,0.478431,1,?
2683,'2018/02/25 22:29:32:198',21,-0.206794,-0.253615,-0.534343,0.466667,0.627451,0.870588,0.662745,0.529412,0.894118,0.878431,0.568627,1,?
2684,'2018/02/25 22:29:32:225',21,-0.200652,-0.248768,-0.528449,0.47451,0.541176,0.894118,0.427451,0.4,0.282353,0.34902,0.592157,1,?
2685,'2018/02/25 22:29:32:258',21,-0.187717,-0.241016,-0.49985,0.756863,0.745098,0.384314,0.337255,0.584314,0.462745,0.305882,0.317647,1,?
2686,'2018/02/25 22:29:32:293',21,-0.187663,-0.243959,-0.471478,0.439216,0.396078,0.639216,0.309804,0.176471,0.254902,0.164706,0.552941,1,?
2687,'2018/02/25 22:29:32:300',21,-0.187663,-0.243959,-0.471478,0.439216,0.396078,0.639216,0.309804,0.176471,0.254902,0.164706,0.552941,1,?
2688,'2018/02/25 22:29:32:327',21,-0.183477,-0.24579,-0.459691,0.396078,0.415686,0.270588,0.392157,0.611765,0.490196,0.501961,0.45098,1,?
2689,'2018/02/25 22:29:32:359',21,-0.182339,-0.252767,-0.418861,0.733333,0.596078,0.329412,0.090196,0.411765,0.388235,0.529412,0.529412,1,?
2690,'2018/02/25 22:29:32:393',21,-0.18147,-0.256662,-0.395698,0.847059,0.541176,0.423529,0.615686,0.623529,0.72549,0.564706,0.709804,1,?
2691,'2018/02/25 22:29:32:401',21,-0.18147,-0.256662,-0.395698,0.847059,0.541176,0.423529,0.615686,0.623529,0.72549,0.564706,0.709804,1,?
2692,'2018/02/25 22:29:32:426',21,-0.183611,-0.266772,-0.315432,0.529412,0.466667,0.886275,0.298039,0.4,0.32549,0.631373,0.52549,1,?
2693,'2018/02/25 22:29:32:459',21,-0.186817,-0.270529,-0.275545,0.254902,0.403922,0.407843,0.509804,0.576471,0.615686,0.435294,0.635294,1,?
2694,'2018/02/25 22:29:32:493',21,-0.197031,-0.276132,-0.20476,0.592157,0.439216,0.298039,0.639216,0.552941,0.019608,0.34902,0.427451,1,?
2695,'2018/02/25 22:29:32:525',21,-0.204739,-0.278503,-0.167034,0.568627,0.447059,0.698039,0.796079,0.654902,0.662745,0.313726,0.470588,1,?
2696,'2018/02/25 22:29:32:530',21,-0.212202,-0.280291,-0.139991,0.494118,0.552941,0.572549,0.364706,0.494118,0.505882,0.431373,0.627451,1,?
2697,'2018/02/25 22:29:32:558',21,-0.217891,-0.280745,-0.127122,0.372549,0.219608,0.227451,0.388235,0.52549,0.698039,0.666667,0.658824,1,?
2698,'2018/02/25 22:29:32:589',21,-0.23352,-0.280631,-0.083357,0.270588,0.568627,0.329412,0.615686,0.556863,0.572549,0.482353,0.262745,1,?
2699,'2018/02/25 22:29:32:626',21,-0.255716,-0.282737,-0.035024,0.737255,0.6,0.768628,0.380392,0.454902,0.584314,0.909804,0.67451,1,?
2700,'2018/02/25 22:29:32:659',21,-0.263095,-0.284893,-0.026867,0.376471,0.517647,0.552941,0.780392,0.494118,0.568627,0.996078,0.486275,1,?
2701,'2018/02/25 22:29:32:662',21,-0.263095,-0.284893,-0.026867,0.376471,0.517647,0.552941,0.780392,0.494118,0.568627,0.996078,0.486275,1,?
2702,'2018/02/25 22:29:32:689',21,-0.276604,-0.289553,-0.020573,0.690196,0.501961,0.960784,0.501961,0.423529,0.352941,0.258824,0.356863,1,?
2703,'2018/02/25 22:29:32:726',21,-0.290038,-0.294053,-0.03133,0.176471,0.537255,0.223529,0.196078,0.443137,0.4,0.207843,0.219608,1,?
2704,'2018/02/25 22:29:32:755',21,-0.294517,-0.295752,-0.053778,0.478431,0.4,0.807843,0.235294,0.337255,0.470588,0.243137,0.454902,1,?
2705,'2018/02/25 22:29:32:765',21,-0.294517,-0.295752,-0.053778,0.184314,0.4,0.137255,0.611765,0.698039,0.658824,0.705882,0.545098,1,?
2706,'2018/02/25 22:29:32:790',21,-0.296135,-0.300361,-0.078368,0.858824,0.517647,0.007843,0.270588,0.588235,0.552941,0.317647,0.596078,1,?
2707,'2018/02/25 22:29:32:824',21,-0.295212,-0.300276,-0.083016,0.533333,0.490196,0.529412,0.047059,0.415686,0.47451,0.168627,0.176471,1,?
2708,'2018/02/25 22:29:32:854',21,-0.295564,-0.296362,-0.121681,0.372549,0.458824,0.301961,0.952941,0.458824,0.72549,0.14902,0.698039,1,?
2709,'2018/02/25 22:29:32:869',21,-0.294759,-0.295635,-0.136536,0.529412,0.564706,0.611765,0.529412,0.431373,0.305882,0.47451,0.270588,1,?
2710,'2018/02/25 22:29:32:894',21,-0.295647,-0.296124,-0.138239,0.533333,0.494118,0.223529,0.690196,0.647059,0.580392,0.768628,0.388235,1,?
2711,'2018/02/25 22:29:32:925',21,-0.295538,-0.296603,-0.177935,0.729412,0.482353,0.188235,0.839216,0.698039,0.505882,0.423529,0.509804,1,?
2712,'2018/02/25 22:29:32:957',21,-0.292997,-0.297065,-0.192656,0.278431,0.458824,0.152941,0.313726,0.839216,0.541176,0.360784,0.388235,1,?
2713,'2018/02/25 22:29:32:989',21,-0.294202,-0.298182,-0.177781,0.294118,0.494118,0.415686,-0.003922,0.156863,0.694118,0.909804,0.65098,1,?
2714,'2018/02/25 22:29:33:021',21,-0.293761,-0.298106,-0.184623,0.705882,0.607843,0.403922,0.254902,0.298039,0.337255,0.164706,0.427451,1,?
2715,'2018/02/25 22:29:33:028',21,-0.291547,-0.2984,-0.188787,0.788235,0.552941,0.796079,0.254902,0.52549,0.564706,0.407843,0.45098,1,?
2716,'2018/02/25 22:29:33:058',21,-0.290522,-0.298266,-0.181662,0.4,0.470588,0.113725,0.317647,0.443137,0.380392,0.862745,0.388235,1,?
2717,'2018/02/25 22:29:33:087',21,-0.295235,-0.297449,-0.168693,0.45098,0.486275,0.254902,0.482353,0.960784,0.541176,0.282353,0.34902,1,?
2718,'2018/02/25 22:29:33:124',21,-0.294485,-0.296274,-0.176617,0.6,0.54902,0.996078,0.631373,0.411765,0.870588,0.478431,0.545098,1,?
2719,'2018/02/25 22:29:33:157',21,-0.293275,-0.293173,-0.172175,0.098039,0.470588,0.713726,0.623529,0.560784,0.345098,0.552941,0.509804,1,?
2720,'2018/02/25 22:29:33:160',21,-0.293275,-0.293173,-0.172175,0.098039,0.470588,0.713726,0.623529,0.560784,0.345098,0.552941,0.509804,1,?
2721,'2018/02/25 22:29:33:190',21,-0.295782,-0.291702,-0.173789,0.313726,0.490196,0.992157,0.65098,0.635294,0.403922,0.380392,0.501961,1,?
2722,'2018/02/25 22:29:33:223',21,-0.295434,-0.29097,-0.174075,0.6,0.537255,0.34902,0.14902,0.572549,0.580392,0.270588,0.45098,1,?
2723,'2018/02/25 22:29:33:254',21,-0.296346,-0.291068,-0.171796,0.521569,0.486275,0.6,0.623529,0.717647,0.882353,0.811765,0.52549,1,?
2724,'2018/02/25 22:29:33:262',21,-0.296346,-0.291068,-0.171796,0.87451,0.521569,0.317647,0.607843,0.517647,0.921569,0.713726,0.458824,1,?
